student_id	full_name	date_of_birth	gender	email	phone_number	address	class_id	enrollment_year	gpa	credits_completed	status
SV20216903	?inh Th?	2004-02-11	FEMALE	inhth6903@student.edu.vn	0989949725	53135 Sinh Vista	16	2021	2.07	116	INACTIVE
SV20216904	?o�n Long	2004-06-18	MALE	onlong6904@student.edu.vn	0922350185	72907 T?ng Corner	16	2021	4.00	105	INACTIVE
SV20216905	Ng� Thanh	2003-01-04	FEMALE	ngthanh6905@student.edu.vn	0926475606	606 Nguy?n Meadow	15	2021	3.49	106	INACTIVE
SV20216906	V??ng T�m ??ng	2003-12-06	MALE	vngtmng6906@student.edu.vn	0961054130	1336 V? Crest	14	2021	3.51	80	SUSPENDED
SV20216907	V??ng T�	2005-02-11	FEMALE	vngt6907@student.edu.vn	0972696572	65588 V?n Knolls	14	2021	3.62	112	SUSPENDED
SV20216909	H? Tr?n Tu�n Trinh	2005-07-06	FEMALE	htrntuntrinh6909@student.edu.vn	0926050297	2293 Th? Pines	14	2021	2.21	114	SUSPENDED
SV20216910	L�m H� Kim	2005-08-08	FEMALE	lmhkim6910@student.edu.vn	0987668319	3596 Ph?m Brooks	15	2021	3.51	100	SUSPENDED
SV20216911	??ng Sa ?�o	2002-03-21	MALE	ngsao6911@student.edu.vn	0979004082	8849 H� River	14	2021	2.98	95	INACTIVE
SV20216912	??ng ?inh	2003-07-26	MALE	nginh6912@student.edu.vn	0939652996	6265 Phan Square	11	2021	3.84	84	SUSPENDED
SV20216913	Ph�ng Vinh	2004-11-18	FEMALE	phngvinh6913@student.edu.vn	0993810103	5508 L�m Viaduct	13	2021	3.80	99	SUSPENDED
SV20216916	B�i Phan	2006-08-26	FEMALE	biphan6916@student.edu.vn	0912573997	2476 T?ng Drives	11	2021	2.07	108	ACTIVE
SV20216917	H? Th?ng T�	2003-02-02	MALE	hthngt6917@student.edu.vn	0997726157	6336 Mai Drive	13	2021	3.13	137	INACTIVE
SV20216918	H� Ph�ng T?ng Loan	2001-05-26	MALE	hphngtngloan6918@student.edu.vn	0984061671	1147 T� Gateway	15	2021	3.58	119	INACTIVE
SV20216919	Ph?m H�	2005-05-06	MALE	phmh6919@student.edu.vn	0963082479	575 Tr?nh Freeway	14	2021	3.12	118	SUSPENDED
SV20216920	B�i Nhung H�a Long	2006-10-05	MALE	binhunghalong6920@student.edu.vn	0943468202	188 Sinh Walks	11	2021	3.90	138	SUSPENDED
SV20216922	L� Khang	2004-05-16	MALE	lkhang6922@student.edu.vn	0969639180	1531 Thanh Heights	16	2021	3.50	114	INACTIVE
SV20216924	T� Th?o Kha	2002-01-25	MALE	tthokha6924@student.edu.vn	0971842018	99522 Tr??ng Forks	16	2021	3.43	124	SUSPENDED
SV20216925	Ph�ng T?ng	2005-06-02	MALE	phngtng6925@student.edu.vn	0980955275	4957 H? Stream	15	2021	2.50	97	SUSPENDED
SV20216926	?�o V�n Nh�n	2002-07-26	MALE	ovnnhn6926@student.edu.vn	0946016890	679 ?�o Plaza	13	2021	2.99	128	INACTIVE
SV20216927	D??ng Ng?c Tu�n V?n	2000-04-08	MALE	dngngctunvn6927@student.edu.vn	0905759417	7334 Th?ng Spurs	11	2021	2.67	89	INACTIVE
SV20216928	H? V?n Khoa	2003-07-04	FEMALE	hvnkhoa6928@student.edu.vn	0921591995	76629 Tu�n Pass	11	2021	2.02	134	ACTIVE
SV20216929	Ng� L�m	2006-03-18	FEMALE	nglm6929@student.edu.vn	0961930844	2920 V??ng Terrace	14	2021	2.25	93	INACTIVE
SV20216930	Tr??ng ?? Tri?u	2002-01-02	MALE	trngtriu6930@student.edu.vn	0921029368	212 Kim Spur	14	2021	3.65	111	SUSPENDED
SV20216931	Tr?nh Th?o Thi	2004-02-26	FEMALE	trnhthothi6931@student.edu.vn	0982012878	120 V??ng Corners	15	2021	2.28	113	INACTIVE
SV20216932	Ng� Nhung Tr??ng	2002-06-08	MALE	ngnhungtrng6932@student.edu.vn	0916082482	7685 Phan Mountains	15	2021	2.48	121	ACTIVE
SV20216933	D??ng Tr?n Sinh Nam	2002-02-04	FEMALE	dngtrnsinhnam6933@student.edu.vn	0924618968	601 L� Keys	14	2021	3.29	131	SUSPENDED
SV20216934	Ho�ng ?inh	2005-06-03	MALE	honginh6934@student.edu.vn	0994761003	49083 T?ng Road	12	2021	2.16	132	ACTIVE
SV20216935	?�o Tr?nh Ho�ng	2004-12-27	MALE	otrnhhong6935@student.edu.vn	0923755794	11521 L�m Forest	11	2021	3.14	87	SUSPENDED
SV20216936	Tr?n H�a	2002-09-23	MALE	trnha6936@student.edu.vn	0919710702	333 ?�o Coves	11	2021	2.92	128	ACTIVE
SV20216938	Tr??ng Tu�n ?o�n	2002-07-07	MALE	trngtunon6938@student.edu.vn	0935364940	10626 Thanh Mountains	13	2021	3.10	92	ACTIVE
SV20216939	Tr?nh Minh Th?ng Tr??ng	2004-10-23	MALE	trnhminhthngtrng6939@student.edu.vn	0909827711	03662 Hi?n Isle	12	2021	2.62	111	INACTIVE
SV20216940	T� L� H?u	2001-04-24	MALE	tlhu6940@student.edu.vn	0908685388	018 T?ng Meadow	15	2021	3.11	136	ACTIVE
SV20216941	L� Th?ng	2004-02-09	MALE	lthng6941@student.edu.vn	0998936561	1460 B�i Hollow	11	2021	3.71	96	ACTIVE
SV20216942	Nguy?n V?n	2000-05-14	MALE	nguynvn6942@student.edu.vn	0917003961	46138 Nh�n Mountain	15	2021	2.58	82	SUSPENDED
SV20216943	Ph?m Thanh	2006-12-09	FEMALE	phmthanh6943@student.edu.vn	0962431859	40529 Ti?n Ville	16	2021	2.07	114	INACTIVE
SV20216944	Phan Sa	2001-03-02	FEMALE	phansa6944@student.edu.vn	0935074541	68723 ?�o Brook	12	2021	3.24	83	ACTIVE
SV20216945	Ho�ng Ph� Nh?	2003-12-26	MALE	hongphnh6945@student.edu.vn	0979043854	84210 ?inh Vista	11	2021	3.94	89	INACTIVE
SV20216947	Mai ??c	2000-06-23	FEMALE	maic6947@student.edu.vn	0917280996	8761 Ph�ng Lodge	11	2021	3.64	84	SUSPENDED
SV20216948	D??ng Khoa	2000-04-01	FEMALE	dngkhoa6948@student.edu.vn	0927277207	293 D??ng Plains	12	2021	3.89	135	SUSPENDED
SV20216949	Mai Th?y Khang	2005-08-18	MALE	maithykhang6949@student.edu.vn	0911439498	222 Loan Club	16	2021	3.64	121	ACTIVE
SV20216953	T?ng ?�o D??ng	2003-03-08	MALE	tngodng6953@student.edu.vn	0905370571	801 T� Branch	14	2021	2.01	138	ACTIVE
SV20216954	Ho�ng Th?m Hi?n Nam	2000-12-16	FEMALE	hongthmhinnam6954@student.edu.vn	0948543562	3302 Ph�ng Junctions	14	2021	2.58	135	ACTIVE
SV20216956	??ng B�i Th? Minh	2004-05-25	MALE	ngbithminh6956@student.edu.vn	0926218401	1415 Ph?m Dam	12	2021	2.14	129	INACTIVE
SV20216958	L� Phan B?u Loan	2002-01-15	FEMALE	lphanbuloan6958@student.edu.vn	0907395868	2366 V? Squares	11	2021	2.42	112	SUSPENDED
SV20216960	D??ng Ph?m	2003-02-10	MALE	dngphm6960@student.edu.vn	0976849750	7036 Tr?n Fork	16	2021	2.38	120	INACTIVE
SV20216961	Ph�ng Thu	2002-05-17	MALE	phngthu6961@student.edu.vn	0943119365	844 T?ng Streets	13	2021	2.89	137	INACTIVE
SV20216962	H� V�n Ho�ng H?u	2006-06-09	MALE	hvnhonghu6962@student.edu.vn	0923313990	32584 Nh�n Valleys	15	2021	3.01	133	INACTIVE
SV20216964	Phan H? Ng� Phong	2002-03-20	MALE	phanhngphong6964@student.edu.vn	0913221553	87794 Ng� Turnpike	11	2021	3.98	123	INACTIVE
SV20216965	T?ng ?o�n	2000-12-05	FEMALE	tngon6965@student.edu.vn	0932671256	04741 L� Orchard	15	2021	3.34	132	SUSPENDED
SV20216966	T� Qu?c Ho�ng Phong	2003-05-12	MALE	tquchongphong6966@student.edu.vn	0961105245	119 V??ng Alley	13	2021	2.21	137	SUSPENDED
SV20216967	Tr?n Thi Ho�ng	2000-08-21	FEMALE	trnthihong6967@student.edu.vn	0945361458	197 T� Pass	11	2021	2.23	136	INACTIVE
SV20216968	L� Th? Ng�	2005-12-12	FEMALE	lthng6968@student.edu.vn	0939080778	466 Phong Crest	16	2021	3.39	100	SUSPENDED
SV20216969	?inh Nguy?n	2001-01-01	MALE	inhnguyn6969@student.edu.vn	0962615354	227 Phan Forge	12	2021	3.36	122	ACTIVE
SV20216970	Phan Ti?n	2003-04-02	FEMALE	phantin6970@student.edu.vn	0937341640	709 Ph� Crescent	12	2021	2.47	83	INACTIVE
SV20216971	?o�n Tu�n ?o�n Long	2002-10-15	MALE	ontunonlong6971@student.edu.vn	0991113436	63788 L�m Square	13	2021	3.38	129	SUSPENDED
SV20216972	V? Kha D??ng	2002-05-08	MALE	vkhadng6972@student.edu.vn	0900251261	52506 ?�o Point	15	2021	2.60	132	SUSPENDED
SV20216973	Ho�ng B?u Thi S?n	2006-09-06	MALE	hongbuthisn6973@student.edu.vn	0993653723	0055 V??ng Mount	16	2021	3.86	133	SUSPENDED
SV20216974	Ph�ng Th?m Ti?n	2001-12-07	MALE	phngthmtin6974@student.edu.vn	0900158175	30340 Loan Island	16	2021	3.64	106	ACTIVE
SV20216975	V??ng Dung Trung B�i	2000-07-18	MALE	vngdungtrungbi6975@student.edu.vn	0995607011	4872 L�m Hollow	14	2021	2.28	118	ACTIVE
SV20216976	T?ng Kim H� Nh�n	2002-02-04	MALE	tngkimhnhn6976@student.edu.vn	0992338075	451 V??ng Burg	15	2021	3.21	98	SUSPENDED
SV20216977	Nguy?n Khang	2003-05-05	MALE	nguynkhang6977@student.edu.vn	0946187548	3122 V�n Ferry	11	2021	3.94	106	INACTIVE
SV20216978	T?ng H�	2006-09-13	FEMALE	tngh6978@student.edu.vn	0995058014	44288 ??c Harbor	13	2021	2.54	104	INACTIVE
SV20216979	L� V�n	2000-05-18	FEMALE	lvn6979@student.edu.vn	0988376979	9014 Nguy?n Shores	16	2021	2.52	96	INACTIVE
SV20216980	Ho�ng Th?m S?n Ho�ng	2003-07-27	FEMALE	hongthmsnhong6980@student.edu.vn	0965997320	53060 Ng� Cliff	16	2021	2.21	107	SUSPENDED
SV20216981	V??ng Ti?n Nguy?n	2002-02-10	FEMALE	vngtinnguyn6981@student.edu.vn	0983758634	428 Nam Flat	16	2021	2.36	130	ACTIVE
SV20216982	L� Ng?c	2002-05-17	FEMALE	lngc6982@student.edu.vn	0919038817	944 Nam Fords	16	2021	3.64	88	INACTIVE
SV20216983	Ph?m Ph?m ?inh Nh�n	2002-11-11	FEMALE	phmphminhnhn6983@student.edu.vn	0973075768	3036 T� Bypass	14	2021	3.55	94	INACTIVE
SV20216984	H? ?o�n	2001-11-27	FEMALE	hon6984@student.edu.vn	0941021494	848 C??ng Union	15	2021	2.63	138	ACTIVE
SV20216985	V??ng V??ng	2002-08-06	MALE	vngvng6985@student.edu.vn	0940286146	75694 ?? Vista	11	2021	2.22	89	SUSPENDED
SV20216986	L�m Trung	2005-08-24	MALE	lmtrung6986@student.edu.vn	0914419759	39229 L�m Summit	16	2021	2.68	117	ACTIVE
SV20216987	Nguy?n Khang Ph�	2006-10-22	MALE	nguynkhangph6987@student.edu.vn	0925009847	9425 Ho�ng Park	12	2021	3.44	92	SUSPENDED
SV20216989	D??ng Mai V?n	2001-06-03	FEMALE	dngmaivn6989@student.edu.vn	0900335573	27688 Thanh Ville	13	2021	2.68	109	INACTIVE
SV20216990	Tr?n Th?	2004-11-19	FEMALE	trnth6990@student.edu.vn	0938963617	30566 Ph?m Parks	15	2021	2.63	89	ACTIVE
SV20216991	Ho�ng Mai	2001-04-21	FEMALE	hongmai6991@student.edu.vn	0921199883	254 Dung Creek	14	2021	3.75	81	INACTIVE
SV20216992	V? Thu Ph�ng	2003-11-11	FEMALE	vthuphng6992@student.edu.vn	0917095929	948 Khang Crossroad	15	2021	2.69	120	SUSPENDED
SV20216993	?o�n D??ng ??c	2000-01-23	FEMALE	ondngc6993@student.edu.vn	0974960992	5962 ?? Alley	11	2021	2.44	133	SUSPENDED
SV20216994	V??ng L�m	2003-07-08	FEMALE	vnglm6994@student.edu.vn	0989998756	9665 Trung Pike	14	2021	3.95	132	ACTIVE
SV20216995	?? Tu�n T�	2005-01-19	MALE	tunt6995@student.edu.vn	0931122180	64602 Mai Circles	13	2021	2.68	100	SUSPENDED
SV20216996	H? Sinh Vinh	2000-06-27	MALE	hsinhvinh6996@student.edu.vn	0988630866	53910 Ng� Pass	13	2021	2.34	132	ACTIVE
SV20216997	Ph�ng Ng� Nam	2000-11-21	MALE	phngngnam6997@student.edu.vn	0916459900	357 Kha Station	15	2021	2.70	110	SUSPENDED
SV20216998	L� Nh�n T?ng	2006-03-08	MALE	lnhntng6998@student.edu.vn	0906814087	120 Ph?m Cliff	12	2021	2.01	90	ACTIVE
SV20217000	Ng� Qu?c ?o�n	2005-09-28	MALE	ngqucon7000@student.edu.vn	0906902715	54456 Th?m Mountains	11	2021	2.18	82	INACTIVE
SV20217001	B�i S?n	2001-08-05	MALE	bisn7001@student.edu.vn	0983537047	92803 Loan Villages	13	2021	2.71	115	INACTIVE
SV20217002	Nguy?n Kim Ho�ng	2002-10-03	MALE	nguynkimhong7002@student.edu.vn	0931117252	141 V??ng Plain	12	2021	3.93	86	INACTIVE
SV20217003	Ph?m D??ng	2004-07-10	FEMALE	phmdng7003@student.edu.vn	0945106534	00983 B�i Stravenue	13	2021	2.61	96	SUSPENDED
SV20217004	Ph�ng Ph�ng	2004-03-15	FEMALE	phngphng7004@student.edu.vn	0960270710	412 H? Passage	16	2021	3.01	131	INACTIVE
SV20217005	L� Th?y C??ng	2001-10-22	MALE	lthycng7005@student.edu.vn	0976178241	501 ??ng Port	11	2021	3.96	103	ACTIVE
SV20217006	V? Thu Loan	2003-09-27	FEMALE	vthuloan7006@student.edu.vn	0910387389	26642 Ph?m Spur	16	2021	2.51	117	SUSPENDED
SV20217007	V??ng Trung	2005-05-11	MALE	vngtrung7007@student.edu.vn	0903907618	6135 Hi?n Estate	14	2021	2.42	132	ACTIVE
SV20217009	Tr?n Phan	2000-04-19	MALE	trnphan7009@student.edu.vn	0924922474	890 V�n Burg	14	2021	2.61	127	INACTIVE
SV20217010	T� T?ng Khang	2005-07-21	FEMALE	ttngkhang7010@student.edu.vn	0968053828	164 H?u Rue	11	2021	3.74	93	ACTIVE
SV20217011	??ng Khang ??ng	2006-03-11	FEMALE	ngkhangng7011@student.edu.vn	0965078972	780 Nguy?n Port	12	2021	2.52	112	SUSPENDED
SV20217012	?? L� Mai	2003-09-28	FEMALE	lmai7012@student.edu.vn	0909513710	85835 T� Park	15	2021	2.46	86	ACTIVE
SV20217014	T� Th?ng Trinh	2000-10-19	FEMALE	tthngtrinh7014@student.edu.vn	0995473191	724 Ph?m Row	12	2021	2.16	83	INACTIVE
SV20217015	Tr?nh Nguy?n	2003-02-14	FEMALE	trnhnguyn7015@student.edu.vn	0986632267	05308 D??ng Inlet	12	2021	3.31	108	SUSPENDED
SV20217016	Ng� Hi?n	2004-06-26	MALE	nghin7016@student.edu.vn	0934108434	4359 ??ng Neck	15	2021	2.94	97	INACTIVE
SV20217017	??ng T� Tu�n	2001-11-21	FEMALE	ngttun7017@student.edu.vn	0948840142	826 L�m Station	13	2021	2.75	122	ACTIVE
SV20217018	?�o H�	2004-11-16	MALE	oh7018@student.edu.vn	0989264349	56254 Tr??ng Estate	15	2021	2.92	100	SUSPENDED
SV20217019	Nguy?n ??c T?ng Kim	2004-08-20	MALE	nguynctngkim7019@student.edu.vn	0962371457	52139 Phan Island	14	2021	2.79	100	SUSPENDED
SV20217020	V??ng Qu?c	2001-06-25	FEMALE	vngquc7020@student.edu.vn	0996192556	548 Nh? Expressway	11	2021	3.58	82	INACTIVE
SV20217021	D??ng D??ng	2001-08-12	FEMALE	dngdng7021@student.edu.vn	0930498614	710 ??ng Via	16	2021	3.66	124	INACTIVE
SV20217022	V??ng Thanh Ng�	2006-10-02	MALE	vngthanhng7022@student.edu.vn	0991342365	06001 ?inh Underpass	12	2021	3.82	103	SUSPENDED
SV20217023	L�m L�m Kha Nhung	2001-09-03	FEMALE	lmlmkhanhung7023@student.edu.vn	0961279378	1514 Phong Drives	12	2021	3.18	82	SUSPENDED
SV20217024	Tr?nh Trung	2006-02-28	MALE	trnhtrung7024@student.edu.vn	0970681197	05857 D??ng Viaduct	11	2021	2.27	83	ACTIVE
SV20217025	H� Trung Hi?n	2003-07-18	FEMALE	htrunghin7025@student.edu.vn	0920783311	17298 V??ng Roads	14	2021	3.43	138	INACTIVE
SV20217026	Tr?n C??ng Th?ng D??ng	2000-02-23	MALE	trncngthngdng7026@student.edu.vn	0905487970	6825 Tr??ng Trail	14	2021	2.70	124	SUSPENDED
SV20217027	?inh ?inh H?i	2004-04-20	MALE	inhinhhi7027@student.edu.vn	0965618054	2364 V??ng Neck	15	2021	3.88	138	INACTIVE
SV20217028	?o�n Phan T�	2000-07-15	MALE	onphant7028@student.edu.vn	0804852311	778 Tr??ng Centers	13	2021	2.62	93	SUSPENDED
SV20217029	Tr??ng T?ng Nhung Thanh	2005-09-01	MALE	trngtngnhungthanh7029@student.edu.vn	0920268127	82940 Ho�ng Underpass	16	2021	3.10	82	SUSPENDED
SV20217030	D??ng Nh�n	2000-09-02	FEMALE	dngnhn7030@student.edu.vn	0944907578	2739 Nam Field	14	2021	3.71	126	ACTIVE
SV20217031	Mai Tr?n	2001-09-14	MALE	maitrn7031@student.edu.vn	0999767460	049 T� Lane	13	2021	3.47	137	INACTIVE
SV20217033	V? Nh�n	2003-06-04	MALE	vnhn7033@student.edu.vn	0947131721	4740 Ng� Roads	14	2021	3.92	130	INACTIVE
SV20217034	L�m Dung	2001-04-19	FEMALE	lmdung7034@student.edu.vn	0922852201	162 Tr?n Plaza	14	2021	2.59	116	INACTIVE
SV20217035	Tr?n Th?	2004-05-14	MALE	trnth7035@student.edu.vn	0997648965	89123 B�i Greens	13	2021	3.60	133	ACTIVE
SV20217036	H? Trung T�m H�a	2003-09-07	FEMALE	htrungtmha7036@student.edu.vn	0916868237	351 L� Plaza	11	2021	2.53	93	SUSPENDED
SV20217037	Ng� H� L� Ho�ng	2006-03-16	MALE	nghlhong7037@student.edu.vn	0925700052	0327 T� Club	11	2021	2.37	138	ACTIVE
SV20217039	Ph?m Minh C??ng H?u	2003-11-26	FEMALE	phmminhcnghu7039@student.edu.vn	0919963311	0291 H?u Court	14	2021	3.47	82	ACTIVE
SV20217040	B�i Ph� ?o�n ??ng	2000-06-14	FEMALE	biphonng7040@student.edu.vn	0979453018	5721 H? Drive	12	2021	2.98	105	SUSPENDED
SV20217041	Nguy?n Ph� T�	2001-11-12	FEMALE	nguynpht7041@student.edu.vn	0917012491	6405 B�i Forest	13	2021	2.48	124	INACTIVE
SV20217042	D??ng Qu?c L� L�	2006-08-01	MALE	dngqucll7042@student.edu.vn	0938205325	126 Khoa Pine	14	2021	2.35	134	INACTIVE
SV20217043	Ng� Th?o H?	2002-09-13	FEMALE	ngthoh7043@student.edu.vn	0933973349	33689 T?ng Dam	15	2021	3.14	81	SUSPENDED
SV20217044	Phan B�i	2002-12-08	FEMALE	phanbi7044@student.edu.vn	0941292002	9111 Tr?nh Mountain	13	2021	3.10	136	INACTIVE
SV20217046	Ph?m D??ng Th?ng Sa	2004-10-26	MALE	phmdngthngsa7046@student.edu.vn	0949681628	50877 ?inh Garden	11	2021	2.18	136	SUSPENDED
SV20217047	?? H� Thanh T�m	2002-04-10	FEMALE	hthanhtm7047@student.edu.vn	0961349228	3950 Tr?n Trafficway	13	2021	3.06	99	ACTIVE
SV20217048	?? V�n D??ng Tu�n	2006-07-25	FEMALE	vndngtun7048@student.edu.vn	0979206201	6175 Th?o Loaf	11	2021	2.23	127	INACTIVE
SV20217049	Tr?n L�	2003-04-10	MALE	trnl7049@student.edu.vn	0910789572	273 V? Trafficway	15	2021	3.47	89	SUSPENDED
SV20217050	?�o Hi?n	2003-12-02	MALE	ohin7050@student.edu.vn	0941910932	70376 Tr?nh Mountains	12	2021	2.74	135	ACTIVE
SV20217051	Mai Tri?u Long Ng?c	2000-07-27	FEMALE	maitriulongngc7051@student.edu.vn	0990181023	846 L� Spring	14	2021	2.68	87	INACTIVE
SV20217052	Phan Khoa Nguy?n	2006-01-19	MALE	phankhoanguyn7052@student.edu.vn	0995779084	487 Thu Village	16	2021	3.71	104	INACTIVE
SV20217053	T?ng Mai	2002-04-12	MALE	tngmai7053@student.edu.vn	0939493108	9348 ?? Prairie	16	2021	3.99	111	SUSPENDED
SV20217054	?�o ?�o Ph�	2002-09-18	FEMALE	ooph7054@student.edu.vn	0907510040	7919 Nh�n Skyway	14	2021	2.33	93	SUSPENDED
SV20217055	?�o Qu?c	2004-08-21	MALE	oquc7055@student.edu.vn	0908185195	588 V�n Valleys	14	2021	3.04	107	SUSPENDED
SV20217056	T� Ng?c Nam	2006-02-09	FEMALE	tngcnam7056@student.edu.vn	0975094857	823 Nguy?n Alley	16	2021	2.81	117	SUSPENDED
SV20217057	Tr?nh Ti?n L�	2003-05-13	FEMALE	trnhtinl7057@student.edu.vn	0975086923	877 Ho�ng Fords	16	2021	2.66	88	SUSPENDED
SV20217058	B�i ?o�n	2003-06-01	MALE	bion7058@student.edu.vn	0916234052	0814 V??ng Rue	11	2021	2.10	128	INACTIVE
SV20217059	Phan D??ng Nhung Nam	2000-03-22	FEMALE	phandngnhungnam7059@student.edu.vn	0919578289	7996 Sinh Garden	13	2021	2.10	128	INACTIVE
SV20217061	T?ng Nh? Phong	2005-04-26	FEMALE	tngnhphong7061@student.edu.vn	0946377806	0501 Tr?nh Valleys	16	2021	2.56	127	INACTIVE
SV20217063	B�i Khang Thi Nguy?n	2002-04-28	FEMALE	bikhangthinguyn7063@student.edu.vn	0997594682	00546 Tr?n Alley	15	2021	2.68	122	ACTIVE
SV20217064	Nguy?n Ph?m Th?m	2005-08-09	MALE	nguynphmthm7064@student.edu.vn	0975340351	662 Ng� View	11	2021	3.66	116	INACTIVE
SV20217065	Tr?n ?inh Th?y	2003-04-05	FEMALE	trninhthy7065@student.edu.vn	0942528237	0992 ?inh Terrace	14	2021	2.07	109	ACTIVE
SV20217066	?�o Khang Sa	2005-02-17	FEMALE	okhangsa7066@student.edu.vn	0995556484	0561 ?o�n Station	11	2021	3.33	95	ACTIVE
SV20217067	??ng Nh? Tr?n	2000-10-03	FEMALE	ngnhtrn7067@student.edu.vn	0902620683	146 Sinh Forks	14	2021	2.32	84	ACTIVE
SV20217069	T?ng H�a ??	2005-01-27	FEMALE	tngha7069@student.edu.vn	0944359352	41619 H? Corners	16	2021	2.11	94	SUSPENDED
SV20217070	V? Nh�n D??ng	2001-03-02	FEMALE	vnhndng7070@student.edu.vn	0947190323	2188 H� Key	14	2021	3.66	95	ACTIVE
SV20217071	B�i Ng� Th?y	2003-10-25	MALE	bingthy7071@student.edu.vn	0973934019	4374 D??ng Crescent	16	2021	3.45	112	ACTIVE
SV20217072	D??ng Long	2004-03-13	MALE	dnglong7072@student.edu.vn	0940190124	587 D??ng Roads	14	2021	2.80	126	INACTIVE
SV20217073	?inh Trung Kim	2000-09-19	FEMALE	inhtrungkim7073@student.edu.vn	0969681536	39282 B�i Road	14	2021	2.66	92	SUSPENDED
SV20217074	?o�n T�m H?u	2002-04-10	FEMALE	ontmhu7074@student.edu.vn	0910399368	995 Ho�ng Extension	15	2021	3.27	84	INACTIVE
SV20217075	Tr?nh D??ng	2003-11-25	FEMALE	trnhdng7075@student.edu.vn	0909304527	39488 Nguy?n Square	12	2021	2.52	117	SUSPENDED
SV20217076	Ng� Th? Phong	2003-08-12	FEMALE	ngthphong7076@student.edu.vn	0917958371	2684 Mai Spur	14	2021	3.87	127	INACTIVE
SV20217077	V??ng V?n Ng?c Loan	2001-10-11	FEMALE	vngvnngcloan7077@student.edu.vn	0924366355	03102 Nh? Shoal	15	2021	3.55	120	INACTIVE
SV20217079	Tr?n D??ng	2005-11-12	MALE	trndng7079@student.edu.vn	0996981778	480 ??ng Forge	11	2021	2.58	105	ACTIVE
SV20217081	Nguy?n B�i L�	2006-11-12	FEMALE	nguynbil7081@student.edu.vn	0914307005	4713 B�i Landing	15	2021	2.80	118	ACTIVE
SV20217082	Ph�ng T?ng	2004-06-01	FEMALE	phngtng7082@student.edu.vn	0939512277	5833 B�i Vista	15	2021	2.63	83	INACTIVE
SV20217083	??ng V�n	2006-03-07	MALE	ngvn7083@student.edu.vn	0943111012	33931 Trinh Field	14	2021	3.92	124	SUSPENDED
SV20217085	T� H?i Phan	2001-12-08	FEMALE	thiphan7085@student.edu.vn	0997887419	856 Mai Spurs	11	2021	3.08	85	ACTIVE
SV20217086	T?ng D??ng Thi	2002-08-13	MALE	tngdngthi7086@student.edu.vn	0991521714	23601 Nh�n Divide	16	2021	3.24	84	SUSPENDED
SV20217089	Ng� Qu?c Trung V?n	2005-10-26	MALE	ngquctrungvn7089@student.edu.vn	0999910698	026 ?? Forest	14	2021	3.45	104	ACTIVE
SV20217090	Ph?m Th?y	2001-04-13	FEMALE	phmthy7090@student.edu.vn	0913121247	7801 Tri?u Parkways	11	2021	3.09	114	ACTIVE
SV20217092	Tr?n Qu?c V??ng	2002-02-09	FEMALE	trnqucvng7092@student.edu.vn	0987480743	665 ??ng Mountain	16	2021	2.22	85	INACTIVE
SV20217093	H? Kim Th?ng	2005-03-28	FEMALE	hkimthng7093@student.edu.vn	0911019094	9222 Th?o Fork	12	2021	3.17	131	SUSPENDED
SV20217094	Tr?n Th? Tr?nh	2004-07-06	MALE	trnthtrnh7094@student.edu.vn	0986076740	123 T?ng Manor	13	2021	2.46	139	SUSPENDED
SV20217096	?inh H� Long	2001-06-23	FEMALE	inhhlong7096@student.edu.vn	0938775774	9458 Tr??ng Stream	16	2021	2.07	101	ACTIVE
SV20217097	Nguy?n Long	2000-02-13	MALE	nguynlong7097@student.edu.vn	0982667593	1049 B?u Trace	12	2021	2.85	111	ACTIVE
SV20217098	Tr??ng Ph�ng V?n B�i	2000-04-18	FEMALE	trngphngvnbi7098@student.edu.vn	0921135471	1472 Tr??ng Greens	13	2021	2.43	121	INACTIVE
SV20217099	??ng Nh�n	2000-03-19	MALE	ngnhn7099@student.edu.vn	0948004116	75945 Ph�ng Valleys	16	2021	2.38	102	ACTIVE
SV20217100	Tr?nh Hi?n T?ng T?ng	2003-12-21	FEMALE	trnhhintngtng7100@student.edu.vn	0914472851	362 Ph�ng Shores	16	2021	3.07	91	SUSPENDED
SV20217101	?inh Tr?nh	2006-12-11	MALE	inhtrnh7101@student.edu.vn	0946096375	2703 Mai Rapid	14	2021	3.56	100	ACTIVE
SV20217102	Tr?n ??ng Phan Ho�ng	2000-04-26	MALE	trnngphanhong7102@student.edu.vn	0984679978	8917 Ph�ng Island	15	2021	3.08	83	SUSPENDED
SV20217103	?inh Khoa Trung Vinh	2006-09-12	FEMALE	inhkhoatrungvinh7103@student.edu.vn	0904370915	3303 Kim Mountain	15	2021	3.17	117	SUSPENDED
SV20217104	Phan Minh	2001-11-23	FEMALE	phanminh7104@student.edu.vn	0915424652	2623 V? Pine	11	2021	3.46	97	SUSPENDED
SV20217107	Ho�ng Tri?u Ph�	2001-02-23	FEMALE	hongtriuph7107@student.edu.vn	0900142776	81282 Th? Shoals	11	2021	3.82	125	ACTIVE
SV20217108	??ng Vinh	2002-12-28	MALE	ngvinh7108@student.edu.vn	0938587666	934 Tr??ng Place	14	2021	2.09	113	SUSPENDED
SV20217109	Phan V??ng Nh? Trung	2000-12-27	FEMALE	phanvngnhtrung7109@student.edu.vn	0900524864	17211 T?ng Ville	12	2021	3.11	106	INACTIVE
